1437432461,6965796,tefal,__tefal_comfort_max_2428_c_g726s204,1999,2221122,________tefal,tefal,__tefal_g726s204_comfort_max_2428_,column,1999,1,httpscomfyuanaborskovorodtefalg726s204comfortmax2428smhtml,4269,05112025_1903,column,__42,Фастів,0
1437443369,6823607,SAMSUNG,Микроволновая печь SAMSUNG MG23K3614AK/UA,5499,2227755,Техника для кухни >> Крупная техника >> Микроволновые печи >> Микроволновые печи Samsung,samsung,Мікрохвильова піч (НВЧ) Samsung MG23K3614AK/UA,,5499,1,https://comfy.ua/mikrovolnovaja-pech-svch-samsung-mg23k3614ak-ua.html,6399,05.11.2025 19:03,,"вул. Соборна, 42",Фастів,0
1437443374,,,,,.2227740,Смартфоны и телефоны >> Аксессуары для смартфонов,devia,Захисна плівка для смартфону DEVIA for Honor X8 5G матова (DV-HNR-X85GM),,199,1,https://comfy.ua/zaschitnaja-plenka-dlja-smartfona-devia-for-honor-x8-5g-matovaja-dv-hnr-x85gm.html,,05.11.2025 20:48,,"вул. Соборна, 42",Фастів,0
1437443436,,,,,2227342,Детские товары >> Игрушки >> Мягкие игрушки >> Мягкие игрушки Все буде Україна!,vse-bude-ukraina,М'яка іграшка Все буде Україна! БАВОВНЯТКО-1 (00518-1),,449,1,https://comfy.ua/mjagkaja-igrushka-mificheskoe-suschestvo-vse-bude-ukraina-bavovnjatko-1-00518-1.html,,06.11.2025 0:54,,"вул. Соборна, 42",Фастів,0
1437443474,6331623,EINHELL,Фрезер EINHELL TE-RO 1255 E (4350490),3195,1999320,Инструменты и автотовары >> Электроинструменты >> Фрезеры >> Фрезеры Einhell,einhell,Фрезер Einhell TE-RO 1255 E (4350490),,3435,1,https://comfy.ua/frezer-einhell-te-ro-1255-e-4350490.html,,05.11.2025 21:29,,"вул. Соборна, 42",Фастів,0
1437443741,6842138,ECG,Весы напольные ECG OV 137 Glass,745,2225027,Красота и здоровье >> Уход за телом >> Весы напольные >> Весы напольные ECG,ecg,Ваги підлогові ECG OV 137 Glass,,735,1,https://comfy.ua/vesy-napol-nye-ecg-ov-137-glass.html,,05.11.2025 18:48,,"вул. Соборна, 42",Фастів,0
1437445270,,,,,2226025,Техника для кухни >> Крупная техника,hansa,Варильна поверхня газова Hansa BHKS650551,,9599,1,https://comfy.ua/varochnaja-panel-gazovaja-hansa-bhks650551.html,11999,05.11.2025 21:04,,"вул. Соборна, 42",Фастів,0
1437445485,6834227,KRUPS,Кофемашина KRUPS Evidence Plus Titanium EA894810,28999,2213291,Техника для кухни >> Мир кофе >> Кофемашины >> Кофемашины Krups,krups,Кавомашина Krups EA894810,,28999,1,https://comfy.ua/kofemashina-krups-ea894810.html,49799,05.11.2025 17:49,,"вул. Соборна, 42",Фастів,0
1437471405,,,,,2228825,Детские товары >> Прогулки и поездки >> Автокресла и аксессуары для поездок >> Автокресла и аксессуары для поездок Maxi-Cosi,maxi-cosi,Автокрісло Maxi-Cosi Pebble 360 Select Grey,,9504,1,https://comfy.ua/avtokreslo-maxi-cosi-pebble-360-select-grey.html,10560,05.11.2025 21:06,,"вул. Соборна, 42",Фастів,0
1438483555,6832363,ARDESTO,Кастрюля ARDESTO Gemini Trento 2.1 л (AR3621G),749,2204215,Посуда >> Для приготовления >> Кастрюли >> Кастрюли Ardesto,ardesto,Каструля Ardesto Gemini 2.1 л (AR3621G),,674,1,https://comfy.ua/kastrjulja-ardesto-gemini-2-1-l-ar3621g.html,929,05.11.2025 19:21,,"вул. Соборна, 42",Фастів,0
1438486486,6866650,ARDESTO,Кастрюля ARDESTO Gemini Trento 3 л (AR3630G),799,2213224,Посуда >> Для приготовления >> Кастрюли >> Кастрюли Ardesto,ardesto,Каструля Ardesto Gemini 3 л (AR3630G),,745,1,https://comfy.ua/kastrjulja-ardesto-gemini-3-l-ar3630g.html,1039,05.11.2025 19:13,,"вул. Соборна, 42",Фастів,0
1438486725,6866655,ARDESTO,Кастрюля ARDESTO Gemini Trento 3.9 л (AR3639G),799,2213225,Посуда >> Для приготовления >> Кастрюли >> Кастрюли Ardesto,ardesto,Каструля Ardesto Gemini 3.9 л (AR3639G),,789,1,https://comfy.ua/kastrjulja-ardesto-gemini-3-9-l-ar3639g.html,1219,05.11.2025 20:30,,"вул. Соборна, 42",Фастів,0
1438486727,6866660,ARDESTO,"Кастрюля ARDESTO Gemini Trento 5,2 л (AR3652G)",889,2213226,Посуда >> Для приготовления >> Кастрюли >> Кастрюли Ardesto,ardesto,Каструля Ardesto Gemini 5.2 л (AR3652G),,889,1,https://comfy.ua/kastrjulja-ardesto-gemini-5-2-l-ar3652g.html,1379,05.11.2025 19:11,,"вул. Соборна, 42",Фастів,0
1438518086,,,,,.1967951,"Ноутбуки, планшеты и компьютерная техника >> Сетевое оборудование",ruijie,Точка доступу Ruijie RG-RAP2200(E),,5799,1,https://comfy.ua/tochka-dostupa-ruijie-rg-rap2200-e.html,,05.11.2025 18:02,,"вул. Соборна, 42",Фастів,0
1438519904,6866720,ARDESTO,Ковш ARDESTO Gemini Trento 0.9 л (AR3609G),449,2213222,Посуда >> Для приготовления >> Ковши и сотейники >> Ковши и сотейники Ardesto,ardesto,Ківш Ardesto Gemini 0.9 л (AR3609G),,414,1,https://comfy.ua/kovsh-ardesto-gemini-0-9-l-ar3609g.html,639,05.11.2025 18:59,,"вул. Соборна, 42",Фастів,0
1438519905,6866722,ARDESTO,Ковш ARDESTO Gemini Trento 1.5 л (AR3615G),545,2213223,Посуда >> Для приготовления >> Ковши и сотейники >> Ковши и сотейники Ardesto,ardesto,Ківш Ardesto Gemini 1.5 л (AR3615G),,725,1,https://comfy.ua/kovsh-ardesto-gemini-1-5-l-ar3615g.html,,05.11.2025 19:17,,"вул. Соборна, 42",Фастів,0
1438519906,6723694,RINGEL,Ковш RINGEL Expert 1.6 л (RG 4018-16),799,2218265,Посуда >> Для приготовления >> Ковши и сотейники >> Ковши и сотейники Ringel,ringel,Ківш Ringel Expert 16 см 1.6 л (RG 4018-16),,799,1,https://comfy.ua/kovsh-ringel-expert-16-sm-1-6-l-rg-4018-16.html,,05.11.2025 20:08,,"вул. Соборна, 42",Фастів,0
1438563911,6833629,WETAIR,Увлажнитель воздуха WETAIR WH-411W,1189,2229423,Техника для дома >> Климатическая техника >> Увлажнители воздуха >> Увлажнители воздуха WetAir,wetair,Зволожувач повітря WetAir WH-411W,,1189,1,https://comfy.ua/uvlazhnitel-vozduha-wetair-wh-411w.html,,05.11.2025 18:22,,"вул. Соборна, 42",Фастів,0
1438563912,6833628,WETAIR,Увлажнитель воздуха WETAIR WH-411B,1189,2229422,Техника для дома >> Климатическая техника >> Увлажнители воздуха >> Увлажнители воздуха WetAir,wetair,Зволожувач повітря WetAir WH-411B,,1189,1,https://comfy.ua/uvlazhnitel-vozduha-wetair-wh-411b.html,,05.11.2025 18:21,,"вул. Соборна, 42",Фастів,0
1438580845,6833821,ROWENTA,Увлажнитель воздуха ROWENTA Aqua Boost HU4020F0,4999,2148228,Техника для дома >> Климатическая техника >> Увлажнители воздуха >> Увлажнители воздуха Rowenta,rowenta,Зволожувач повітря Rowenta HU4020F0,,4999,1,https://comfy.ua/uvlazhnitel-vozduha-rowenta-hu4020f0.html,6599,05.11.2025 17:40,,"вул. Соборна, 42",Фастів,0
1438757401,,,,,2235355,Смартфоны и телефоны >> Аксессуары для смартфонов,skydolphin,Мережевий зарядний пристрій SkyDolphin SC06 (1USBx2.4A) White (MZP-000177),,135,1,https://comfy.ua/setevoe-zarjadnoe-ustrojstvo-skydolphin-sc06-1usbx2-4a-white-mzp-000177.html,,05.11.2025 20:05,,"вул. Соборна, 42",Фастів,0
1438815284,6854261,EMBY,Керамический обогреватель EMBY СНТ-500 500 Вт White,2718,2227390,Техника для дома >> Климатическая техника >> Обогреватели >> Обогреватели Emby,emby,Конвектор Emby CHT-500 White,,2665,1,https://comfy.ua/konvektor-emby-cht-500-white.html,,05.11.2025 17:59,,"вул. Соборна, 42",Фастів,0
1438815286,,,,,2231479,Техника для дома >> Климатическая техника >> Обогреватели >> Обогреватели Atlantic,atlantic,Конвектор Atlantic F17 Essential CMG BL-Meca/M (1500W),,2559,1,https://comfy.ua/konvektor-atlantic-f17-essential-cmg-bl-meca-m-1500w.html,,05.11.2025 17:59,,"вул. Соборна, 42",Фастів,0
1439080142,6822847,LG,Стиральная машина LG F4V3VS0WW,24999,2216046,Техника для дома >> Крупная техника >> Стиральные машины >> Стиральные машины LG,lg,Пральна машина LG F4V3VS0WW,,24999,1,https://comfy.ua/stiral-naja-mashina-lg-f4v3vs0ww.html,25999,05.11.2025 17:33,,"вул. Соборна, 42",Фастів,0
1439092799,6836257,LOGITECH,Клавиатура LOGITECH MX Keys Mini Minimalist Wireless US Rose (920-010500),5799,2235419,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК >> Клавиатуры >> Клавиатуры Logitech",logitech,Клавіатура бездротова Logitech Mini Minimalist Wireless Illuminated Rose (920-010500),,5259,1,https://comfy.ua/klaviatura-besprovodnaja-logitech-mini-minimalist-wireless-illuminated-rose-920-010500.html,,05.11.2025 21:22,,"вул. Соборна, 42",Фастів,0
1439096216,6806838,RINGEL,Сковорода RINGEL Pepperoni 22 см Black (RG-1146-22),655,2235452,Посуда >> Для приготовления >> Сковороды >> Сковороды Ringel,ringel,Сковорода універсальна Ringel Pepperoni 22 см (RG-1146-22),,655,1,https://comfy.ua/skovoroda-universal-naja-ringel-pepperoni-22-sm-rg-1146-22.html,,05.11.2025 20:55,,"вул. Соборна, 42",Фастів,0
1439096218,,,,,.2235443,Посуда >> Для приготовления,ringel,Сковорода універсальна Ringel Expert 22 см (RG-1144-22),,689,1,https://comfy.ua/skovoroda-universal-naja-ringel-expert-22-sm-rg-1144-22.html,,05.11.2025 19:23,,"вул. Соборна, 42",Фастів,0
1439164039,6889636,ARDESTO,Инфракрасный обогреватель ARDESTO IHS-2200,1299,2234025,Техника для дома >> Климатическая техника >> Обогреватели >> Обогреватели Ardesto,ardesto,Обігрівач інфрачервоний Ardesto IHS-2200,,1299,1,https://comfy.ua/obogrevatel-infrakrasnyj-ardesto-ihs-2200.html,,05.11.2025 17:39,,"вул. Соборна, 42",Фастів,0
1439164200,6806839,RINGEL,Сковорода RINGEL Pepperoni 24 см Black (RG-1146-24),772,2235453,Посуда >> Для приготовления >> Сковороды >> Сковороды Ringel,ringel,Сковорода універсальна Ringel Pepperoni 24 см (RG-1146-24),,772,1,https://comfy.ua/skovoroda-universal-naja-ringel-pepperoni-24-sm-rg-1146-24.html,,05.11.2025 21:00,,"вул. Соборна, 42",Фастів,0
1439164201,,,,,.2235444,Посуда >> Для приготовления,ringel,Сковорода універсальна Ringel Expert 24 см (RG-1144-24),,805,1,https://comfy.ua/skovoroda-universal-naja-ringel-expert-24-sm-rg-1144-24.html,,05.11.2025 19:28,,"вул. Соборна, 42",Фастів,0
1439164203,6806842,RINGEL,Сковорода с крышкой RINGEL Herbal 22 см Black (RG-1101-22/h/L),855,2235456,Посуда >> Для приготовления >> Сковороды >> Сковороды Ringel,ringel,Сковорода універсальна Ringel Herbal 22 см (RG-1101-22/h/L),,1285,1,https://comfy.ua/skovoroda-universal-naja-ringel-herbal-22-sm-rg-1101-22-h-l.html,,05.11.2025 20:58,,"вул. Соборна, 42",Фастів,0
1439165182,6889629,ARDESTO,Конвектор ARDESTO CHH-2000MBR,1299,2234023,Техника для дома >> Климатическая техника >> Обогреватели >> Обогреватели Ardesto,ardesto,Конвектор Ardesto CHH-2000MBR,,1299,1,https://comfy.ua/konvektor-ardesto-chh-2000mbr.html,1399,05.11.2025 17:52,,"вул. Соборна, 42",Фастів,0
1439169239,6889630,ARDESTO,Конвектор ARDESTO CHH-2000MWC,1299,2234024,Техника для дома >> Климатическая техника >> Обогреватели >> Обогреватели Ardesto,ardesto,Конвектор Ardesto CHH-2000MWC,,1299,1,https://comfy.ua/konvektor-ardesto-chh-2000mwc.html,,05.11.2025 17:45,,"вул. Соборна, 42",Фастів,0
1439171241,,,,,2235445,Посуда >> Для приготовления,ringel,Сковорода універсальна Ringel Expert 26 см (RG-1144-26),,915,1,https://comfy.ua/skovoroda-universal-naja-ringel-expert-26-sm-rg-1144-26.html,,05.11.2025 19:18,,"вул. Соборна, 42",Фастів,0
1439171242,6806843,RINGEL,Сковорода с крышкой RINGEL Herbal 24 см Black (RG-1101-24/h/L),1009,2235457,Посуда >> Для приготовления >> Сковороды >> Сковороды Ringel,ringel,Сковорода універсальна Ringel Herbal 24 см (RG-1101-24/h/L),,1509,1,https://comfy.ua/skovoroda-universal-naja-ringel-herbal-24-sm-rg-1101-24-h-l.html,,05.11.2025 19:28,,"вул. Соборна, 42",Фастів,0
1439171243,6806841,RINGEL,Сковорода RINGEL Pepperoni 28 см Black (RG-1146-28),934,2235455,Посуда >> Для приготовления >> Сковороды >> Сковороды Ringel,ringel,Сковорода універсальна Ringel Pepperoni 28 см (RG-1146-28),,934,1,https://comfy.ua/skovoroda-universal-naja-ringel-pepperoni-28-sm-rg-1146-28.html,,05.11.2025 20:57,,"вул. Соборна, 42",Фастів,0
1439200096,6823376,GORENJE,Морозильная камера GORENJE FN 619 EAXL6 (ZOF3168SED),26499,2081817,Техника для кухни >> Крупная техника >> Морозильные камеры >> Морозильные камеры Gorenje,gorenje,Морозильна камера Gorenje FN619EAXL6,,26999,1,https://comfy.ua/morozil-naja-kamera-gorenje-fn619eaxl6.html,30499,05.11.2025 18:30,,"вул. Соборна, 42",Фастів,0
1439200660,,,,,2235446,Посуда >> Для приготовления,ringel,Сковорода універсальна Ringel Expert 28 см (RG-1144-28),,1542,1,https://comfy.ua/skovoroda-universal-naja-ringel-expert-28-sm-rg-1144-28.html,,05.11.2025 21:05,,"вул. Соборна, 42",Фастів,0
1439200661,6806844,RINGEL,Сковорода с крышкой RINGEL Herbal 26 см Black (RG-1101-26/h/L),1709,2235458,Посуда >> Для приготовления >> Сковороды >> Сковороды Ringel,ringel,Сковорода універсальна Ringel Herbal 26 см (RG-1101-26/h/L),,1709,1,https://comfy.ua/skovoroda-universal-naja-ringel-herbal-26-sm-rg-1101-26-h-l.html,,05.11.2025 20:57,,"вул. Соборна, 42",Фастів,0
1439207746,,,,,2231482,Техника для кухни >> Крупная техника,nortberg,Витяжка декоративна NORTBERG Quadro Black Matt 40,,30495,1,https://comfy.ua/vytjazhka-dekorativnaja-nortberg-quadro-black-matt-40.html,,05.11.2025 21:01,,"вул. Соборна, 42",Фастів,0
1439207924,6823375,GORENJE,Холодильник GORENJE R619EEW5 (HS4168SDB),26799,2234042,Техника для кухни >> Крупная техника >> Холодильники >> Холодильники Gorenje,gorenje,Холодильник Gorenje R619EEW5,,26799,1,https://comfy.ua/holodil-nik-gorenje-r619eew5.html,29399,05.11.2025 19:22,,"вул. Соборна, 42",Фастів,0
1439207925,,,,,2234041,Техника для кухни >> Крупная техника >> Холодильники >> Холодильники Gorenje,gorenje,Холодильник Gorenje R619EES5,,27299,1,https://comfy.ua/holodil-nik-gorenje-r619ees5.html,29999,05.11.2025 18:04,,"вул. Соборна, 42",Фастів,0
1439207926,,,,,2234040,Техника для кухни >> Крупная техника >> Холодильники >> Холодильники Gorenje,gorenje,Холодильник Gorenje R619EAXL6,,28449,1,https://comfy.ua/holodil-nik-gorenje-r619eaxl6.html,32699,05.11.2025 18:38,,"вул. Соборна, 42",Фастів,0
1439207927,6819390,GORENJE,Встраиваемый холодильник GORENJE NRKI418FA0 (HZFI2728RFB),29999,2234037,Техника для кухни >> Крупная техника >> Холодильники >> Холодильники Gorenje,gorenje,Холодильник вбудований Gorenje NRKI418FA0,,29999,1,https://comfy.ua/holodil-nik-vstraivaemyj-gorenje-nrki418fa0.html,35299,05.11.2025 18:37,,"вул. Соборна, 42",Фастів,0
1439215851,,,,,2231500,Смартфоны и телефоны >> Аксессуары для смартфонов,skydolphin,"Автомобільний зарядний пристрій SkyDolphin SZ05 Aluminium Double QC3.0 (2USB, 3.1A) Black (AZP-000084)",,459,1,https://comfy.ua/avtomobil-noe-zarjadnoe-ustrojstvo-skydolphin-sz05-aluminium-double-qc3-0-2usb-3-1a-black-azp-000084.html,,05.11.2025 19:55,,"вул. Соборна, 42",Фастів,0
1439216731,,,,,2150725,Смартфоны и телефоны >> Аксессуары для смартфонов >> Зарядные устройства для смартфонов >> Зарядные устройства для смартфонов MAKE,make,Мережевий зарядний пристрій MAKE 20W PD+QC White (MCW-324PWH),,399,1,https://comfy.ua/setevoe-zarjadnoe-ustrojstvo-make-20w-pd-qc-white-mcw-324pwh.html,,05.11.2025 17:19,,"вул. Соборна, 42",Фастів,1
1439217902,6825470,ROWENTA,Выпрямитель ROWENTA SF4620F0,1399,2217117,Красота и здоровье >> Уход за волосами >> Выпрямители волос >> Выпрямители волос Rowenta,rowenta,Вирівнювач волосся Rowenta Liss & Curl 2в1 (SF4620F0),,1399,1,https://comfy.ua/vyprjamitel-volos-rowenta-liss-curl-2v1-sf4620f0.html,1999,05.11.2025 18:32,,"вул. Соборна, 42",Фастів,0
