773026088,6654228,krups,_krups_intuition_preference__ea875e10,32999,1726950,__________krups,krups,_krups_intuition_preference_ea875e10,column,32999,1,httpscomfyuakofemashinakrupsea875e10html,61699,05112025_1752,column,__42,Фастів,0
773144767,6703591,ARRTX,Спиртовые маркеры Arrtx Vega ASM-0380A 80 цветов + сумка (LC302260),2879,1729958,Детские товары >> Творчество и развитие >> Все для рисования >> Все для рисования Arrtx,arrtx,Набір маркерів Arrtx Vega ASM-0380A 80 кольорів + сумка (LC302260),,3239,1,https://comfy.ua/nabor-markerov-arrtx-vega-asm-0380a-80-cvetov-sumka.html,3599,05.11.2025 20:43,,"вул. Соборна, 42",Фастів,0
773144768,6703592,ARRTX,Спиртовые маркеры Arrtx Alp ASM-02GY 32 цвета Серые оттенки (LC302277),1119,1729960,Детские товары >> Творчество и развитие >> Все для рисования >> Все для рисования Arrtx,arrtx,"Набір маркерів Arrtx Alp ASM-02GY 32 кольори, сірі відтінки (LC302277)",,1259,1,https://comfy.ua/nabor-markerov-arrtx-alp-asm-02gy-32-cveta-serye-ottenki.html,1399,05.11.2025 20:36,,"вул. Соборна, 42",Фастів,0
773144774,7071833,VIGA TOYS,Деревянный поезд VIGA TOYS (51610),866,1731311,Детские товары >> Игрушки >> Машинки и техника >> Машинки и техника Viga Toys,viga-toys,Базовий ігровий транспорт для малюка Viga Toys Поїзд кольоровий з кубиків (51610),,1115,1,https://comfy.ua/bazovyj-igrovoj-transport-dlja-malysha-viga-toys-poezd-cvetnoj-iz-kubikov-51610.html,,06.11.2025 0:27,,"вул. Соборна, 42",Фастів,0
773144779,,,,,1397275,Детские товары >> Игрушки >> Игровые и коллекционные фигурки >> Игровые и коллекционные фигурки Screechers Wild!,screechers-wild,Машинка-трансформер Screechers Wild! L 1 - Найтвейвер (EU683114),,645,1,https://comfy.ua/mashinka-transformer-screechers-wild-l-1-najtvejver-eu683114.html,,05.11.2025 20:17,,"вул. Соборна, 42",Фастів,0
773144782,,,,,1713624,Детские товары >> Игрушки >> Машинки и техника >> Машинки и техника Bburago,bburago,Колекційна машинка 1:32 Bburago Porsche 718 Boxster (1:32) (18-43049),,469,1,https://comfy.ua/kollekcionnaja-mashinka-1-32-bburago-porsche-718-boxster-1-32-18-43049.html,,05.11.2025 23:46,,"вул. Соборна, 42",Фастів,0
773144783,,,,,1713617,Детские товары >> Игрушки >> Машинки и техника >> Машинки и техника Bburago,bburago,"Колекційна машинка 1:24 Bburago Ferrari F12TDF (асорті жовтий, червоний, 1:24) (18-26021)",,1055,1,https://comfy.ua/kollekcionnaja-mashinka-1-24-bburago-ferrari-f12tdf-assorti-zheltyj-krasnyj-1-24-18-26021.html,,05.11.2025 23:58,,"вул. Соборна, 42",Фастів,0
773144787,,,,,1713614,Детские товары >> Игрушки >> Машинки и техника >> Машинки и техника Bburago,bburago,"Колекційна машинка 1:24 Bburago Porsche Macan (чорний, синій 1:24) (18-21077) в ас.",,999,1,https://comfy.ua/kollekcionnaja-mashinka-1-24-bburago-porsche-macan-chernyj-sinij-1-24-18-21077.html,,06.11.2025 0:09,,"вул. Соборна, 42",Фастів,0
773144790,,,,,1713599,Детские товары >> Игрушки >> Машинки и техника >> Машинки и техника Bburago,bburago,"Колекційна машинка 1:24 Bburago Porsche Cayenne Turbo (асорті білий, жовтий, 1:24) (18-21056)",,999,1,https://comfy.ua/kollekcionnaja-mashinka-1-24-bburago-porsche-cayenne-turbo-assorti-belyj-zheltyj-1-24-18-21056.html,,05.11.2025 23:54,,"вул. Соборна, 42",Фастів,0
773258253,6996285,HOLMER,Утюг HOLMER HIТ-2642,709,1730018,Техника для дома >> Мелкая техника >> Утюги >> Утюги Holmer,holmer,Праска Holmer HIТ-2642,,699,1,https://comfy.ua/utjug-holmer-hit-2642.html,,05.11.2025 18:12,,"вул. Соборна, 42",Фастів,0
773264346,,,,,1730023,Техника для дома >> Мелкая техника,holmer,Праска Holmer HIТ-2430,,549,1,https://comfy.ua/catalog/product/view/id/1856183,,05.11.2025 18:49,,"вул. Соборна, 42",Фастів,0
773315286,7083822,VIGA TOYS,Набор для железной дороги VIGA TOYS Полицейский участок (50814),297,1731915,Детские товары >> Игрушки >> Игровые и коллекционные фигурки >> Игровые и коллекционные фигурки Viga Toys,viga-toys,Набір ігрових фігурок DEL Viga Toys до ж/д Поліцейський ділянку (50814),,379,1,https://comfy.ua/nabor-igrovyh-figurok-viga-toys-k-zh-d-policejskij-uchastok-50814.html,,06.11.2025 1:15,,"вул. Соборна, 42",Фастів,0
773315287,7083823,VIGA TOYS,Набор для железной дороги VIGA TOYS Пожарная станция (50815),267,1731914,Детские товары >> Игрушки >> Игровые и коллекционные фигурки >> Игровые и коллекционные фигурки Viga Toys,viga-toys,Набір ігрових фігурок DEL Viga Toys до ж/д Пожежна станція (50815),,345,1,https://comfy.ua/nabor-igrovyh-figurok-viga-toys-k-zh-d-pozharnaja-stancija-50815.html,,06.11.2025 0:46,,"вул. Соборна, 42",Фастів,0
773315315,6678024,VILGRAND,Стиральная машина VILGRAND V 145-2570 Red,3685,1729728,Техника для дома >> Крупная техника >> Стиральные машины >> Стиральные машины ViLgrand,vilgrand,Пральна машина ViLgrand V 145-2570 Red,,3589,1,https://comfy.ua/stiral-naja-mashina-vilgrand-v-145-2570-red.html,,05.11.2025 18:14,,"вул. Соборна, 42",Фастів,0
773315317,6678023,VILGRAND,Стиральная машина VILGRAND V 145-2570 Blue,3685,1729727,Техника для дома >> Крупная техника >> Стиральные машины >> Стиральные машины ViLgrand,vilgrand,Пральна машина ViLgrand V 145-2570 Blue,,3299,1,https://comfy.ua/stiral-naja-mashina-vilgrand-v-145-2570-blue.html,,05.11.2025 17:47,,"вул. Соборна, 42",Фастів,0
773315317,6938271,VILGRAND,Стиральная машина VILGRAND V145-2570 Blue,3699,1729727,Техника для дома >> Крупная техника >> Стиральные машины >> Стиральные машины ViLgrand,vilgrand,Пральна машина ViLgrand V 145-2570 Blue,,3299,1,https://comfy.ua/stiral-naja-mashina-vilgrand-v-145-2570-blue.html,,05.11.2025 17:47,,"вул. Соборна, 42",Фастів,0
773326502,,,,,1682575,Смартфоны и телефоны >> Аксессуары для смартфонов,xoko,Пульт для селфі моноподу XOKO RC-100 (XK-RC100BK),,119,1,https://comfy.ua/pul-t-dlja-selfi-monopoda-xoko-rc-100-xk-rc100bk.html,,05.11.2025 17:43,,"вул. Соборна, 42",Фастів,0
773330451,,,,,1720601,Инструменты и автотовары >> Садовые инструменты >> Кусторезы >> Кусторезы Ryobi,ryobi,Висоторіз Ryobi ONE+ OPP1820 18В (без АКБ и ЗУ),,5999,1,https://comfy.ua/vysotorez-ryobi-one-opp1820-18v-bez-akb-i-zu.html,6999,05.11.2025 20:47,,"вул. Соборна, 42",Фастів,0
773330454,,,,,1726968,Инструменты и автотовары >> Садовые инструменты,ryobi,Кущоріз Ryobi RPT4545E,,5999,1,https://comfy.ua/catalog/product/view/id/1836793,6655,05.11.2025 20:47,,"вул. Соборна, 42",Фастів,0
773330455,,,,,1726970,Инструменты и автотовары >> Садовые инструменты,ryobi,Висоторіз Ryobi RPP755E,,6199,1,https://comfy.ua/catalog/product/view/id/1836753,6899,05.11.2025 21:11,,"вул. Соборна, 42",Фастів,0
773330456,,,,,1726969,Инструменты и автотовары >> Садовые инструменты,ryobi,Висоторіз Ryobi RP750450,,8999,1,https://comfy.ua/catalog/product/view/id/1836763,9999,05.11.2025 21:18,,"вул. Соборна, 42",Фастів,0
773330470,,,,,1718009,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК",xoko,Перехідник XOKO AC-012 MicroUSB - Type-C Black (XK-AC012-BK),,45,1,https://comfy.ua/perehodnik-xoko-ac-012-microusb-type-c-black-xk-ac012-bk.html,,05.11.2025 18:48,,"вул. Соборна, 42",Фастів,0
773330473,,,,,1718006,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК",xoko,Перехідник XOKO AC-014 MicroUSB - Type-C Black (XK-AC014-BK),,49,1,https://comfy.ua/perehodnik-xoko-ac-014-microusb-type-c-black-xk-ac014-bk.html,,05.11.2025 18:32,,"вул. Соборна, 42",Фастів,0
773330510,,,,,.1729606,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК",airon,"""Чохол для ноутбуку AIRON Premium 13.3"""" Grey (4822356710620)""",,599,1,https://comfy.ua/chehol-dlja-noutbuka-airon-premium-13-3-grey-4822356710620.html,,05.11.2025 19:04,,"вул. Соборна, 42",Фастів,0
773330518,,,,,.1501893,"Аудио, фото и видео >> Аксессуары для фото, видео",duracell,Батарейка Duracell HA 10 уп. 6 шт.,,259,1,https://comfy.ua/batarejka-duracell-ha-10-up-6-sht.html,,05.11.2025 18:41,,"вул. Соборна, 42",Фастів,0
773330590,,,,,.1717897,Посуда >> Для напитков,bodum,Колба для чайника заварювального Bodum Assam 1.5 л (01-1833-10-302),,2840,1,https://comfy.ua/kolba-dlja-chajnika-zavarochnogo-bodum-assam-1-5-l-01-1833-10-302.html,,05.11.2025 20:31,,"вул. Соборна, 42",Фастів,0
773330600,,,,,.1719334,"Ноутбуки, планшеты и компьютерная техника >> Аксессуары для ноутбуков, планшетов и ПК",case-logic,Рюкзак для ноутбуку Case Logic Propel Backpack 15.6'' PROPB-116 Black (3204529/3205284),,3499,1,https://comfy.ua/rjukzak-dlja-noutbuka-case-logic-propel-backpack-15-6-propb-116-black-3204529.html,,05.11.2025 18:42,,"вул. Соборна, 42",Фастів,0
773330605,,,,,1729674,Техника для дома >> Климатическая техника >> Обогреватели >> Обогреватели ECG,ecg,Конвектор ECG TK 2050,,1889,1,https://comfy.ua/konvektor-ecg-tk-2050.html,,05.11.2025 18:37,,"вул. Соборна, 42",Фастів,0
773330612,,,,,1023424,"Ноутбуки, планшеты и компьютерная техника >> Сетевое оборудование",tp-link,Коммутатор локальної мережі (Switch) TP-Link TL-SG2008,,3299,1,https://comfy.ua/kommutator-lokal-noj-seti-switch-tp-link-tl-sg2008.html,,05.11.2025 18:13,,"вул. Соборна, 42",Фастів,0
773330623,,,,,1724855,"Ноутбуки, планшеты и компьютерная техника >> Сетевое оборудование >> Коммутатор локальной сети >> Коммутатор локальной сети MikroTik",mikrotik,Коммутатор локальної мережі (Switch) MikroTik CSS610-1GI-7R-2S+OUT,,5515,1,https://comfy.ua/kommutator-lokal-noj-seti-switch-mikrotik-css610-1gi-7r-2s-out.html,,05.11.2025 18:14,,"вул. Соборна, 42",Фастів,0
773330649,,,,,1690529,Техника для дома >> Климатическая техника,teploceramic,Конвектор Teploceramic TCH-RA 1000 (беж),,5599,1,https://comfy.ua/konvektor-teploceramic-tch-ra-1000-bezh.html,,05.11.2025 18:36,,"вул. Соборна, 42",Фастів,0
773330689,,,,,.1723066,Посуда >> Для сервировки,tescoma,Набір столових приборів tescoma 668090 Bambini феї 4 шт.,,1299,1,https://comfy.ua/nabor-stolovyh-priborov-tescoma-668090-bambini-fei-4-sht.html,,05.11.2025 20:08,,"вул. Соборна, 42",Фастів,0
773330706,,,,,.1583487,Смартфоны и телефоны >> Аксессуары для смартфонов,becover,Чохол для смартфону BeCover Anti-Shock Gradient Glass Xiaomi Redmi Note 8T Clear (704542),,179,1,https://comfy.ua/chehol-dlja-smartfona-becover-anti-shock-gradient-glass-xiaomi-redmi-note-8t-clear-704542.html,,05.11.2025 18:36,,"вул. Соборна, 42",Фастів,0
773330723,,,,,.1718653,Игровые консоли и гейминг >> Комплектующие для игровых ПК,asrock,Материнська плата ASRock A520M Pro4 Socket AM4,,3569,1,https://comfy.ua/materinskaja-plata-asrock-a520m-pro4-socket-am4.html,,05.11.2025 18:32,,"вул. Соборна, 42",Фастів,0
773330735,,,,,.1718721,Игровые консоли и гейминг >> Комплектующие для игровых ПК,msi,Материнська плата MSI MPG B550 Gaming Plus Socket AM4,,4999,1,https://comfy.ua/materinskaja-plata-msi-mpg-b550-gaming-plus-socket-am4.html,,05.11.2025 18:27,,"вул. Соборна, 42",Фастів,0
